Task name,Description content,Status,Priority,Hotel name,City,Priority score,Contact phone,Contact website,Subject line,Source file,Email angle,CTA type,Variant ID,Test batch,Reply outcome,Give-first insight,Main observed issue,Email hook,Micro CTA,Proof snippet,Primary email goal
Lead outreach - Uninova Hostel,"Hotel: Uninova Hostel
Mesto: Bratislava
Priorita band: Medium-High
Skóre: 7.51
Web: http://www.uninovahostel.sk/
Telefón: +421 2/492 080 33
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Uninova Hostel v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Uninova Hostel v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium-High (7.51), s hodnotením 3.6/5 z 252 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Uninova Hostel.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,,Uninova Hostel,Bratislava,7.51,+421 2/492 080 33,http://www.uninovahostel.sk/,Uninova Hostel: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Uninova Hostel v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Riverpark Dance School,"Hotel: Riverpark Dance School
Mesto: Staré Mesto
Priorita band: Medium
Skóre: 7.48
Web: http://www.rdsartgroup.sk/
Telefón: +421 910 373 373
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Riverpark Dance School v lokalite Staré Mesto.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Riverpark Dance School v lokalite Staré Mesto.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Staré Mesto, s prioritou Medium (7.48), s hodnotením 4.6/5 z 120 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Riverpark Dance School.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Riverpark Dance School,Staré Mesto,7.48,+421 910 373 373,http://www.rdsartgroup.sk/,Riverpark Dance School: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Riverpark Dance School v lokalite Staré Mesto.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Ayur Ganesh - Ajurvédske Centrum,"Hotel: Ayur Ganesh - Ajurvédske Centrum
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.47
Web: https://www.ayurganesh.sk/
Telefón: +421 948 459 865
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Ayur Ganesh - Ajurvédske Centrum v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Ayur Ganesh - Ajurvédske Centrum v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.47), s hodnotením 4.9/5 z 81 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Ayur Ganesh - Ajurvédske Centrum.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Ayur Ganesh - Ajurvédske Centrum,Bratislava,7.47,+421 948 459 865,https://www.ayurganesh.sk/,Ayur Ganesh - Ajurvédske Centrum: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Ayur Ganesh - Ajurvédske Centrum v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Masážny salón Mandala,"Hotel: Masážny salón Mandala
Mesto: Staré Mesto
Priorita band: Medium
Skóre: 7.45
Web: http://www.mandalacentrum.sk/
Telefón: +421 944 199 860
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Masážny salón Mandala v lokalite Staré Mesto.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Masážny salón Mandala v lokalite Staré Mesto.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Staré Mesto, s prioritou Medium (7.45), s hodnotením 4.7/5 z 80 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Masážny salón Mandala.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Masážny salón Mandala,Staré Mesto,7.45,+421 944 199 860,http://www.mandalacentrum.sk/,Masážny salón Mandala: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Masážny salón Mandala v lokalite Staré Mesto.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Tantra Diamond,"Hotel: Tantra Diamond
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.4
Web: http://www.tantradiamond.sk/
Telefón: +421 911 989 484
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Tantra Diamond v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Tantra Diamond v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.4), s hodnotením 4.4/5 z 55 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Tantra Diamond.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Tantra Diamond,Bratislava,7.4,+421 911 989 484,http://www.tantradiamond.sk/,Tantra Diamond: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Tantra Diamond v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - ZION SPA,"Hotel: ZION SPA
Mesto: Staré Mesto
Priorita band: Medium
Skóre: 7.4
Web: https://zionspa.sk/
Telefón: +421 2/322 384 51
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na ZION SPA v lokalite Staré Mesto.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na ZION SPA v lokalite Staré Mesto.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Staré Mesto, s prioritou Medium (7.4), s hodnotením 4.6/5 z 39 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre ZION SPA.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,ZION SPA,Staré Mesto,7.4,+421 2/322 384 51,https://zionspa.sk/,ZION SPA: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na ZION SPA v lokalite Staré Mesto.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Wellness Modena,"Hotel: Wellness Modena
Mesto: Ružinov
Priorita band: Medium
Skóre: 7.35
Web: https://hotelmodena.sk/sukromny-wellness
Telefón: +421 948 998 488
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Wellness Modena v lokalite Ružinov.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Wellness Modena v lokalite Ružinov.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Ružinov, s prioritou Medium (7.35), s hodnotením 4.2/5 z 29 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Wellness Modena.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Wellness Modena,Ružinov,7.35,+421 948 998 488,https://hotelmodena.sk/sukromny-wellness,Wellness Modena: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Wellness Modena v lokalite Ružinov.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Golden cave. thai massage,"Hotel: Golden cave. thai massage
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.35
Web: http://www.thajmasaze.sk/
Telefón: +421 915 565 719
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Golden cave. thai massage v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Golden cave. thai massage v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.35), s hodnotením 4.3/5 z 17 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Golden cave. thai massage.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Golden cave. thai massage,Bratislava,7.35,+421 915 565 719,http://www.thajmasaze.sk/,Golden cave. thai massage: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Golden cave. thai massage v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Wellmass coffe & wellness,"Hotel: Wellmass coffe & wellness
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.35
Web: https://www.wellmass.sk/
Telefón: +421 908 779 351
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Wellmass coffe & wellness v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Wellmass coffe & wellness v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.35), s hodnotením 4.4/5 z 14 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Wellmass coffe & wellness.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Wellmass coffe & wellness,Bratislava,7.35,+421 908 779 351,https://www.wellmass.sk/,Wellmass coffe & wellness: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Wellmass coffe & wellness v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Radio Hotel Bratislava,"Hotel: Radio Hotel Bratislava
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.3
Web: https://www.radiohotel.sk/
Telefón: +421 911 941 140
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Radio Hotel Bratislava v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Radio Hotel Bratislava v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.3), s hodnotením 1.0/5 z 1 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Radio Hotel Bratislava.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Radio Hotel Bratislava,Bratislava,7.3,+421 911 941 140,https://www.radiohotel.sk/,Radio Hotel Bratislava: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Radio Hotel Bratislava v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
Lead outreach - Penzión Angelika,"Hotel: Penzión Angelika
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.26
Web: https://www.hotelangelika.eu/
Telefón: +421 902 553 579
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na Penzión Angelika v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na Penzión Angelika v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.26), s hodnotením 3.1/5 z 50 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre Penzión Angelika.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,Penzión Angelika,Bratislava,7.26,+421 902 553 579,https://www.hotelangelika.eu/,Penzión Angelika: krátky postreh,raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,Pozeral som sa na Penzión Angelika v lokalite Bratislava.,"Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
"Lead outreach - LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more","Hotel: LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more
Mesto: Bratislava
Priorita band: Medium
Skóre: 7.23
Web: https://www.luxurybratislava.com/
Telefón: +421 2/207 254 04
Email angle: opening_hours_clarity
CTA type: low_friction_permission
Variant ID: A1
Test batch: raw_bratislava region_2026-04-01_21-01-58-857
Reply outcome: nan

Email hook: Pozeral som sa na LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more v lokalite Bratislava.
Give-first insight: Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Main observed issue: Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.
Proof snippet: Pozeral som len verejne dostupný profil a základné kontaktné údaje.
Micro CTA: Ak chcete, pošlem 3 stručné postrehy v krátkej forme.
Primary email goal: reply_with_permission

Cold email:
Dobrý deň,

Pozeral som sa na LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more v lokalite Bratislava.
Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.
Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy. Pozrel som si váš verejný profil v lokalite Bratislava, s prioritou Medium (7.23), s hodnotením 2.9/5 z 38 recenzií.
Pozeral som len verejne dostupný profil a základné kontaktné údaje.

Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom

Follow-up email:
Dobrý deň,

jemne sa pripomínam k predošlej správe pre LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more.
Ak chcete, pošlem 3 stručné postrehy v krátkej forme.

S pozdravom",to do,3,"LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more",Bratislava,7.23,+421 2/207 254 04,https://www.luxurybratislava.com/,"LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more: krátky postreh",raw_bratislava region_2026-04-01_21-01-58-857.csv,opening_hours_clarity,low_friction_permission,A1,raw_bratislava region_2026-04-01_21-01-58-857,,Pri rýchlom pozretí webu som nenašiel jasne uvedené otváracie hodiny alebo časy recepcie.,Na webe som nenašiel jasne uvedené otváracie hodiny alebo recepčné časy.,"Pozeral som sa na LUXURY - Brands CELINE, BRUNELLO CUCINELLI , TOM FORD, KITON, ZIMMERMAN, KHAITE and more v lokalite Bratislava.","Ak chcete, pošlem 3 stručné postrehy v krátkej forme.",Pozeral som len verejne dostupný profil a základné kontaktné údaje.,reply_with_permission
